original_row_index,generated_version,item_number,list_item,Full verb phrase,Causality,NP1,verb,NP2,because,pronoun,präposition,adjective + verb,and,NP final,verb final,Generated-Sentence,np2_replacement_status,NP1 - male,NP1 - female,NP2 - male,NP2 - female,verb_bias,Unnamed: 7,Unnamed: 18,Ferstl_verb_eng,Ferstl_sem_cat,Ferstl_eng_verb_length,Ferstl_eng_verb_freq,Ferstl_val,Ferstl_IVC,verb_bias.1,new verb,old verb,german_verb_freq,german_verb_length,Unnamed: 30,Previous-Sentences (04/2026),adj,german_adj_freq,german_adj_length,Susanne_avgRating_Score,Susanne_avgRating_Score.1,20_Best_Verbs,adj_amb,verb_changed,verb_change_log,adjective_changed,adjective_change_log,preposition_changed,preposition_change_log,und_changed,und_change_log
11,swapped,8,5,bewunderte,NP2-Causality,Maria,bewunderte,"Florian,",weil,er,von Anfang an,talentiert war,und,die Preise,gewann,"Maria bewunderte Florian, weil er von Anfang an talentiert war und die Preise gewann.",ok_prefix_keep_particle_or_punctuation,Paul,Maria,Florian,Petra,NP2,,,admired,ExpStim,7.0,74.0,2.0,-92,NP2,bewunderte,bewunderte,1.17,10.0,,"Der Liebhaber bewunderte die Komponistin, weil sie von Anfang an talentiert war und Meisterwerke verfasste.",talentiert,2.73,10.0,50.0,50.0,suboptimal,nonamb,False,,False,,False,,True,Meisterwerke verfasste -> die Preise gewann
32,original,1,6,beklatschte,NP1-Causality,Daniel,beklatschte,"Jana,",weil,er,während der Vorstellung,begeistert war,und,die Show,liebte,"Daniel beklatschte Jana, weil er während der Vorstellung begeistert war und die Show liebte.",ok_prefix_keep_particle_or_punctuation,Daniel,Martina,Karl,Jana,NP2,,,applauded,AgEvo,9.0,12.0,1.82,-84,NP2,beklatschte,beklatschte,0.03,11.0,,"Der Zuschauer beklatschte die Puppenspielerin, weil er am späten Nachmittag begeistert war und das Lob aussprach.",begeistert,34.48,10.0,37.5,37.5,suboptimal,nonamb,False,,False,,False,,True,die Bewegungen verfolgte -> die Show liebte
32,both_male,2,6,beklatschte,NP1-Causality,Daniel,beklatschte,"Karl,",weil,er,während der Vorstellung,begeistert war,und,die Show,liebte,"Daniel beklatschte Karl, weil er während der Vorstellung begeistert war und die Show liebte.",ok_prefix_keep_particle_or_punctuation,Daniel,Martina,Karl,Jana,NP2,,,applauded,AgEvo,9.0,12.0,1.82,-84,NP2,beklatschte,beklatschte,0.03,11.0,,"Der Zuschauer beklatschte die Puppenspielerin, weil er am späten Nachmittag begeistert war und das Lob aussprach.",begeistert,34.48,10.0,37.5,37.5,suboptimal,nonamb,False,,False,,False,,True,die Bewegungen verfolgte -> die Show liebte
32,both_female,3,6,beklatschte,NP1-Causality,Martina,beklatschte,"Jana,",weil,sie,während der Vorstellung,begeistert war,und,die Show,liebte,"Martina beklatschte Jana, weil sie während der Vorstellung begeistert war und die Show liebte.",ok_prefix_keep_particle_or_punctuation,Daniel,Martina,Karl,Jana,NP2,,,applauded,AgEvo,9.0,12.0,1.82,-84,NP2,beklatschte,beklatschte,0.03,11.0,,"Der Zuschauer beklatschte die Puppenspielerin, weil er am späten Nachmittag begeistert war und das Lob aussprach.",begeistert,34.48,10.0,37.5,37.5,suboptimal,nonamb,False,,False,,False,,True,die Bewegungen verfolgte -> die Show liebte
32,swapped,4,6,beklatschte,NP1-Causality,Martina,beklatschte,"Karl,",weil,sie,während der Vorstellung,begeistert war,und,die Show,liebte,"Martina beklatschte Karl, weil sie während der Vorstellung begeistert war und die Show liebte.",ok_prefix_keep_particle_or_punctuation,Daniel,Martina,Karl,Jana,NP2,,,applauded,AgEvo,9.0,12.0,1.82,-84,NP2,beklatschte,beklatschte,0.03,11.0,,"Der Zuschauer beklatschte die Puppenspielerin, weil er am späten Nachmittag begeistert war und das Lob aussprach.",begeistert,34.48,10.0,37.5,37.5,suboptimal,nonamb,False,,False,,False,,True,die Bewegungen verfolgte -> die Show liebte
33,original,5,6,beklatschte,NP2-Causality,Daniel,beklatschte,"Jana,",weil,sie,während der Vorstellung,großartig war,und,den Applaus,erhielt,"Daniel beklatschte Jana, weil sie während der Vorstellung großartig war und den Applaus erhielt.",ok_prefix_keep_particle_or_punctuation,Daniel,Martina,Karl,Jana,NP2,,,applauded,AgEvo,9.0,12.0,1.82,-84,NP2,beklatschte,beklatschte,0.03,11.0,,"Der Zuschauer beklatschte die Puppenspielerin, weil sie am späten Nachmittag großartig war und das Kunststück vollbrachte.",großartig,19.01,10.0,37.5,37.5,suboptimal,nonamb,False,,False,,False,,True,Kunststücke vollbrachte -> den Applaus erhielt
33,both_male,6,6,beklatschte,NP2-Causality,Daniel,beklatschte,"Karl,",weil,er,während der Vorstellung,großartig war,und,den Applaus,erhielt,"Daniel beklatschte Karl, weil er während der Vorstellung großartig war und den Applaus erhielt.",ok_prefix_keep_particle_or_punctuation,Daniel,Martina,Karl,Jana,NP2,,,applauded,AgEvo,9.0,12.0,1.82,-84,NP2,beklatschte,beklatschte,0.03,11.0,,"Der Zuschauer beklatschte die Puppenspielerin, weil sie am späten Nachmittag großartig war und das Kunststück vollbrachte.",großartig,19.01,10.0,37.5,37.5,suboptimal,nonamb,False,,False,,False,,True,Kunststücke vollbrachte -> den Applaus erhielt
33,both_female,7,6,beklatschte,NP2-Causality,Martina,beklatschte,"Jana,",weil,sie,während der Vorstellung,großartig war,und,den Applaus,erhielt,"Martina beklatschte Jana, weil sie während der Vorstellung großartig war und den Applaus erhielt.",ok_prefix_keep_particle_or_punctuation,Daniel,Martina,Karl,Jana,NP2,,,applauded,AgEvo,9.0,12.0,1.82,-84,NP2,beklatschte,beklatschte,0.03,11.0,,"Der Zuschauer beklatschte die Puppenspielerin, weil sie am späten Nachmittag großartig war und das Kunststück vollbrachte.",großartig,19.01,10.0,37.5,37.5,suboptimal,nonamb,False,,False,,False,,True,Kunststücke vollbrachte -> den Applaus erhielt
33,swapped,8,6,beklatschte,NP2-Causality,Martina,beklatschte,"Karl,",weil,er,während der Vorstellung,großartig war,und,den Applaus,erhielt,"Martina beklatschte Karl, weil er während der Vorstellung großartig war und den Applaus erhielt.",ok_prefix_keep_particle_or_punctuation,Daniel,Martina,Karl,Jana,NP2,,,applauded,AgEvo,9.0,12.0,1.82,-84,NP2,beklatschte,beklatschte,0.03,11.0,,"Der Zuschauer beklatschte die Puppenspielerin, weil sie am späten Nachmittag großartig war und das Kunststück vollbrachte.",großartig,19.01,10.0,37.5,37.5,suboptimal,nonamb,False,,False,,False,,True,Kunststücke vollbrachte -> den Applaus erhielt
58,original,1,7,verehrte,NP1-Causality,Johannes,verehrte,"Julia,",weil,er,von Anfang an,beeindruckt war,und,den Erfolg,teilte,"Johannes verehrte Julia, weil er von Anfang an beeindruckt war und den Erfolg teilte.",ok_prefix_keep_particle_or_punctuation,Johannes,Claudia,Jürgen,Julia,NP2,,,adored,ExpStim,6.0,18.0,2.54,-74,NP2,verehrte,verehrte,2.75,8.0,,"Der Schamane verehrte die Göttin, weil er von Anfang an empfänglich war und einen Zugang spührte.",schwach,51.17,7.0,93.75,93.75,optimal,nonamb,False,,True,empfänglich war -> beeindruckt war,False,,True,einen Zugang spührte -> den Erfolg teilte
58,both_male,2,7,verehrte,NP1-Causality,Johannes,verehrte,"Jürgen,",weil,er,von Anfang an,beeindruckt war,und,den Erfolg,teilte,"Johannes verehrte Jürgen, weil er von Anfang an beeindruckt war und den Erfolg teilte.",ok_prefix_keep_particle_or_punctuation,Johannes,Claudia,Jürgen,Julia,NP2,,,adored,ExpStim,6.0,18.0,2.54,-74,NP2,verehrte,verehrte,2.75,8.0,,"Der Schamane verehrte die Göttin, weil er von Anfang an empfänglich war und einen Zugang spührte.",schwach,51.17,7.0,93.75,93.75,optimal,nonamb,False,,True,empfänglich war -> beeindruckt war,False,,True,einen Zugang spührte -> den Erfolg teilte
58,both_female,3,7,verehrte,NP1-Causality,Claudia,verehrte,"Julia,",weil,sie,von Anfang an,beeindruckt war,und,den Erfolg,teilte,"Claudia verehrte Julia, weil sie von Anfang an beeindruckt war und den Erfolg teilte.",ok_prefix_keep_particle_or_punctuation,Johannes,Claudia,Jürgen,Julia,NP2,,,adored,ExpStim,6.0,18.0,2.54,-74,NP2,verehrte,verehrte,2.75,8.0,,"Der Schamane verehrte die Göttin, weil er von Anfang an empfänglich war und einen Zugang spührte.",schwach,51.17,7.0,93.75,93.75,optimal,nonamb,False,,True,empfänglich war -> beeindruckt war,False,,True,einen Zugang spührte -> den Erfolg teilte
58,swapped,4,7,verehrte,NP1-Causality,Claudia,verehrte,"Jürgen,",weil,sie,von Anfang an,beeindruckt war,und,den Erfolg,teilte,"Claudia verehrte Jürgen, weil sie von Anfang an beeindruckt war und den Erfolg teilte.",ok_prefix_keep_particle_or_punctuation,Johannes,Claudia,Jürgen,Julia,NP2,,,adored,ExpStim,6.0,18.0,2.54,-74,NP2,verehrte,verehrte,2.75,8.0,,"Der Schamane verehrte die Göttin, weil er von Anfang an empfänglich war und einen Zugang spührte.",schwach,51.17,7.0,93.75,93.75,optimal,nonamb,False,,True,empfänglich war -> beeindruckt war,False,,True,einen Zugang spührte -> den Erfolg teilte
59,original,5,7,verehrte,NP2-Causality,Johannes,verehrte,"Julia,",weil,sie,von Anfang an,beeindruckend war,und,die Menge,begeisterte,"Johannes verehrte Julia, weil sie von Anfang an beeindruckend war und die Menge begeisterte.",ok_prefix_keep_particle_or_punctuation,Johannes,Claudia,Jürgen,Julia,NP2,,,adored,ExpStim,6.0,18.0,2.54,-74,NP2,verehrte,verehrte,2.75,8.0,,"Der Schamane verehrte die Göttin, weil sie von Anfang an mächtig war und Zeichen setzte.",mächtig,34.16,7.0,93.75,93.75,optimal,nonamb,False,,True,mächtig war -> beeindruckend war,False,,True,Zeichen setzte -> die Menge begeisterte
59,both_male,6,7,verehrte,NP2-Causality,Johannes,verehrte,"Jürgen,",weil,er,von Anfang an,beeindruckend war,und,die Menge,begeisterte,"Johannes verehrte Jürgen, weil er von Anfang an beeindruckend war und die Menge begeisterte.",ok_prefix_keep_particle_or_punctuation,Johannes,Claudia,Jürgen,Julia,NP2,,,adored,ExpStim,6.0,18.0,2.54,-74,NP2,verehrte,verehrte,2.75,8.0,,"Der Schamane verehrte die Göttin, weil sie von Anfang an mächtig war und Zeichen setzte.",mächtig,34.16,7.0,93.75,93.75,optimal,nonamb,False,,True,mächtig war -> beeindruckend war,False,,True,Zeichen setzte -> die Menge begeisterte
59,both_female,7,7,verehrte,NP2-Causality,Claudia,verehrte,"Julia,",weil,sie,von Anfang an,beeindruckend war,und,die Menge,begeisterte,"Claudia verehrte Julia, weil sie von Anfang an beeindruckend war und die Menge begeisterte.",ok_prefix_keep_particle_or_punctuation,Johannes,Claudia,Jürgen,Julia,NP2,,,adored,ExpStim,6.0,18.0,2.54,-74,NP2,verehrte,verehrte,2.75,8.0,,"Der Schamane verehrte die Göttin, weil sie von Anfang an mächtig war und Zeichen setzte.",mächtig,34.16,7.0,93.75,93.75,optimal,nonamb,False,,True,mächtig war -> beeindruckend war,False,,True,Zeichen setzte -> die Menge begeisterte
59,swapped,8,7,verehrte,NP2-Causality,Claudia,verehrte,"Jürgen,",weil,er,von Anfang an,beeindruckend war,und,die Menge,begeisterte,"Claudia verehrte Jürgen, weil er von Anfang an beeindruckend war und die Menge begeisterte.",ok_prefix_keep_particle_or_punctuation,Johannes,Claudia,Jürgen,Julia,NP2,,,adored,ExpStim,6.0,18.0,2.54,-74,NP2,verehrte,verehrte,2.75,8.0,,"Der Schamane verehrte die Göttin, weil sie von Anfang an mächtig war und Zeichen setzte.",mächtig,34.16,7.0,93.75,93.75,optimal,nonamb,False,,True,mächtig war -> beeindruckend war,False,,True,Zeichen setzte -> die Menge begeisterte
38,original,1,8,beruhigte,NP1-Causality,Philipp,beruhigte,"Susanne,",weil,er,in der Nacht,fürsorglich war,und,den Tee,kochte,"Philipp beruhigte Susanne, weil er in der Nacht fürsorglich war und den Tee kochte.",ok_prefix_keep_particle_or_punctuation,Philipp,Daniela,Alexander,Susanne,NP2,,,calmed down,AgP,6.0,0.0,0.27,-79,NP2,beruhigte,beruhigte,1.31,9.0,,"Der Krankenpfleger beruhigte die Patientin, weil sie spät in der Nacht besorgt war und das Weinen zurückhielt.",besorgt,15.02,7.0,31.25,31.25,suboptimal,nonamb,False,,False,,False,,True,Sicherheit ausstrahlte -> den Tee kochte
38,both_male,2,8,beruhigte,NP1-Causality,Philipp,beruhigte,"Alexander,",weil,er,in der Nacht,fürsorglich war,und,den Tee,kochte,"Philipp beruhigte Alexander, weil er in der Nacht fürsorglich war und den Tee kochte.",ok_prefix_keep_particle_or_punctuation,Philipp,Daniela,Alexander,Susanne,NP2,,,calmed down,AgP,6.0,0.0,0.27,-79,NP2,beruhigte,beruhigte,1.31,9.0,,"Der Krankenpfleger beruhigte die Patientin, weil sie spät in der Nacht besorgt war und das Weinen zurückhielt.",besorgt,15.02,7.0,31.25,31.25,suboptimal,nonamb,False,,False,,False,,True,Sicherheit ausstrahlte -> den Tee kochte
38,both_female,3,8,beruhigte,NP1-Causality,Daniela,beruhigte,"Susanne,",weil,sie,in der Nacht,fürsorglich war,und,den Tee,kochte,"Daniela beruhigte Susanne, weil sie in der Nacht fürsorglich war und den Tee kochte.",ok_prefix_keep_particle_or_punctuation,Philipp,Daniela,Alexander,Susanne,NP2,,,calmed down,AgP,6.0,0.0,0.27,-79,NP2,beruhigte,beruhigte,1.31,9.0,,"Der Krankenpfleger beruhigte die Patientin, weil sie spät in der Nacht besorgt war und das Weinen zurückhielt.",besorgt,15.02,7.0,31.25,31.25,suboptimal,nonamb,False,,False,,False,,True,Sicherheit ausstrahlte -> den Tee kochte
38,swapped,4,8,beruhigte,NP1-Causality,Daniela,beruhigte,"Alexander,",weil,sie,in der Nacht,fürsorglich war,und,den Tee,kochte,"Daniela beruhigte Alexander, weil sie in der Nacht fürsorglich war und den Tee kochte.",ok_prefix_keep_particle_or_punctuation,Philipp,Daniela,Alexander,Susanne,NP2,,,calmed down,AgP,6.0,0.0,0.27,-79,NP2,beruhigte,beruhigte,1.31,9.0,,"Der Krankenpfleger beruhigte die Patientin, weil sie spät in der Nacht besorgt war und das Weinen zurückhielt.",besorgt,15.02,7.0,31.25,31.25,suboptimal,nonamb,False,,False,,False,,True,Sicherheit ausstrahlte -> den Tee kochte
39,original,5,8,beruhigte,NP2-Causality,Philipp,beruhigte,"Susanne,",weil,sie,in der Nacht,hilflos war,und,den Rat,suchte,"Philipp beruhigte Susanne, weil sie in der Nacht hilflos war und den Rat suchte.",ok_prefix_keep_particle_or_punctuation,Philipp,Daniela,Alexander,Susanne,NP2,,,calmed down,AgP,6.0,0.0,0.27,-79,NP2,beruhigte,beruhigte,1.31,9.0,,"Der Krankenpfleger beruhigte die Patientin, weil er spät in der Nacht professionell war und das Verfahren erklärte.",professionell,30.71,13.0,31.25,31.25,suboptimal,nonamb,False,,False,,False,,True,Tränen vergoss -> den Rat suchte
39,both_male,6,8,beruhigte,NP2-Causality,Philipp,beruhigte,"Alexander,",weil,er,in der Nacht,hilflos war,und,den Rat,suchte,"Philipp beruhigte Alexander, weil er in der Nacht hilflos war und den Rat suchte.",ok_prefix_keep_particle_or_punctuation,Philipp,Daniela,Alexander,Susanne,NP2,,,calmed down,AgP,6.0,0.0,0.27,-79,NP2,beruhigte,beruhigte,1.31,9.0,,"Der Krankenpfleger beruhigte die Patientin, weil er spät in der Nacht professionell war und das Verfahren erklärte.",professionell,30.71,13.0,31.25,31.25,suboptimal,nonamb,False,,False,,False,,True,Tränen vergoss -> den Rat suchte
39,both_female,7,8,beruhigte,NP2-Causality,Daniela,beruhigte,"Susanne,",weil,sie,in der Nacht,hilflos war,und,den Rat,suchte,"Daniela beruhigte Susanne, weil sie in der Nacht hilflos war und den Rat suchte.",ok_prefix_keep_particle_or_punctuation,Philipp,Daniela,Alexander,Susanne,NP2,,,calmed down,AgP,6.0,0.0,0.27,-79,NP2,beruhigte,beruhigte,1.31,9.0,,"Der Krankenpfleger beruhigte die Patientin, weil er spät in der Nacht professionell war und das Verfahren erklärte.",professionell,30.71,13.0,31.25,31.25,suboptimal,nonamb,False,,False,,False,,True,Tränen vergoss -> den Rat suchte
39,swapped,8,8,beruhigte,NP2-Causality,Daniela,beruhigte,"Alexander,",weil,er,in der Nacht,hilflos war,und,den Rat,suchte,"Daniela beruhigte Alexander, weil er in der Nacht hilflos war und den Rat suchte.",ok_prefix_keep_particle_or_punctuation,Philipp,Daniela,Alexander,Susanne,NP2,,,calmed down,AgP,6.0,0.0,0.27,-79,NP2,beruhigte,beruhigte,1.31,9.0,,"Der Krankenpfleger beruhigte die Patientin, weil er spät in der Nacht professionell war und das Verfahren erklärte.",professionell,30.71,13.0,31.25,31.25,suboptimal,nonamb,False,,False,,False,,True,Tränen vergoss -> den Rat suchte
112,original,1,9,beschuldigte,NP1-Causality,Andreas,beschuldigte,"Johanna,",weil,er,seit einiger Zeit,streng war,und,keine Ausreden,akzeptierte,"Andreas beschuldigte Johanna, weil er seit einiger Zeit streng war und keine Ausreden akzeptierte.",ok_prefix_keep_particle_or_punctuation,Andreas,Lisa,Thomas,Johanna,neutral,,,accused,AgEvo,7.0,90.0,-2.0,2,neutral,klagte ... an,klagte,2.97,6.0,,"Der Richter klagte die Frau an, weil er seit einiger Zeit unbestechlich war und die Richtlinien beachtete.",unbestechlich,0.88,13.0,43.75,43.75,suboptimal,nonamb,True,klagte -> beschuldigte (Eng: accused),True,unbestechlich war -> streng war,False,,True,die Richtlinien beachtete -> keine Ausreden akzeptierte
112,both_male,2,9,beschuldigte,NP1-Causality,Andreas,beschuldigte,"Thomas,",weil,er,seit einiger Zeit,streng war,und,keine Ausreden,akzeptierte,"Andreas beschuldigte Thomas, weil er seit einiger Zeit streng war und keine Ausreden akzeptierte.",ok_prefix_keep_particle_or_punctuation,Andreas,Lisa,Thomas,Johanna,neutral,,,accused,AgEvo,7.0,90.0,-2.0,2,neutral,klagte ... an,klagte,2.97,6.0,,"Der Richter klagte die Frau an, weil er seit einiger Zeit unbestechlich war und die Richtlinien beachtete.",unbestechlich,0.88,13.0,43.75,43.75,suboptimal,nonamb,True,klagte -> beschuldigte (Eng: accused),True,unbestechlich war -> streng war,False,,True,die Richtlinien beachtete -> keine Ausreden akzeptierte
112,both_female,3,9,beschuldigte,NP1-Causality,Lisa,beschuldigte,"Johanna,",weil,sie,seit einiger Zeit,streng war,und,keine Ausreden,akzeptierte,"Lisa beschuldigte Johanna, weil sie seit einiger Zeit streng war und keine Ausreden akzeptierte.",ok_prefix_keep_particle_or_punctuation,Andreas,Lisa,Thomas,Johanna,neutral,,,accused,AgEvo,7.0,90.0,-2.0,2,neutral,klagte ... an,klagte,2.97,6.0,,"Der Richter klagte die Frau an, weil er seit einiger Zeit unbestechlich war und die Richtlinien beachtete.",unbestechlich,0.88,13.0,43.75,43.75,suboptimal,nonamb,True,klagte -> beschuldigte (Eng: accused),True,unbestechlich war -> streng war,False,,True,die Richtlinien beachtete -> keine Ausreden akzeptierte
112,swapped,4,9,beschuldigte,NP1-Causality,Lisa,beschuldigte,"Thomas,",weil,sie,seit einiger Zeit,streng war,und,keine Ausreden,akzeptierte,"Lisa beschuldigte Thomas, weil sie seit einiger Zeit streng war und keine Ausreden akzeptierte.",ok_prefix_keep_particle_or_punctuation,Andreas,Lisa,Thomas,Johanna,neutral,,,accused,AgEvo,7.0,90.0,-2.0,2,neutral,klagte ... an,klagte,2.97,6.0,,"Der Richter klagte die Frau an, weil er seit einiger Zeit unbestechlich war und die Richtlinien beachtete.",unbestechlich,0.88,13.0,43.75,43.75,suboptimal,nonamb,True,klagte -> beschuldigte (Eng: accused),True,unbestechlich war -> streng war,False,,True,die Richtlinien beachtete -> keine Ausreden akzeptierte
113,original,5,9,beschuldigte,NP2-Causality,Andreas,beschuldigte,"Johanna,",weil,sie,seit einiger Zeit,kriminell war,und,die Sachen,stahl,"Andreas beschuldigte Johanna, weil sie seit einiger Zeit kriminell war und die Sachen stahl.",ok_prefix_keep_particle_or_punctuation,Andreas,Lisa,Thomas,Johanna,neutral,,,accused,AgEvo,7.0,90.0,-2.0,2,neutral,klagte ... an,klagte,2.97,6.0,,"Der Richter klagte die Frau an, weil sie seit einiger Zeit kriminell war und einen Diebstahl begangen hatte.",kriminell,11.35,9.0,43.75,43.75,suboptimal,nonamb,True,klagte -> beschuldigte (Eng: accused),False,,False,,True,einen Diebstahl beging -> die Sachen stahl
113,both_male,6,9,beschuldigte,NP2-Causality,Andreas,beschuldigte,"Thomas,",weil,er,seit einiger Zeit,kriminell war,und,die Sachen,stahl,"Andreas beschuldigte Thomas, weil er seit einiger Zeit kriminell war und die Sachen stahl.",ok_prefix_keep_particle_or_punctuation,Andreas,Lisa,Thomas,Johanna,neutral,,,accused,AgEvo,7.0,90.0,-2.0,2,neutral,klagte ... an,klagte,2.97,6.0,,"Der Richter klagte die Frau an, weil sie seit einiger Zeit kriminell war und einen Diebstahl begangen hatte.",kriminell,11.35,9.0,43.75,43.75,suboptimal,nonamb,True,klagte -> beschuldigte (Eng: accused),False,,False,,True,einen Diebstahl beging -> die Sachen stahl
113,both_female,7,9,beschuldigte,NP2-Causality,Lisa,beschuldigte,"Johanna,",weil,sie,seit einiger Zeit,kriminell war,und,die Sachen,stahl,"Lisa beschuldigte Johanna, weil sie seit einiger Zeit kriminell war und die Sachen stahl.",ok_prefix_keep_particle_or_punctuation,Andreas,Lisa,Thomas,Johanna,neutral,,,accused,AgEvo,7.0,90.0,-2.0,2,neutral,klagte ... an,klagte,2.97,6.0,,"Der Richter klagte die Frau an, weil sie seit einiger Zeit kriminell war und einen Diebstahl begangen hatte.",kriminell,11.35,9.0,43.75,43.75,suboptimal,nonamb,True,klagte -> beschuldigte (Eng: accused),False,,False,,True,einen Diebstahl beging -> die Sachen stahl
